joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7
-1.471864,-1.508050,-1.776417,1.072786,-1.350713,1.626092,2.068785
-1.270713,-1.376048,-1.682921,0.974218,-1.279623,1.672087,2.001217
-1.069562,-1.244045,-1.589426,0.875651,-1.208533,1.718083,1.933649
-0.868412,-1.112043,-1.495930,0.777083,-1.137442,1.764078,1.866082
-0.667261,-0.980040,-1.402435,0.678515,-1.066352,1.810073,1.798514
-0.466110,-0.848037,-1.308939,0.579948,-0.995262,1.856068,1.730947
-0.264959,-0.716035,-1.215443,0.481380,-0.924172,1.902063,1.663379
-0.063809,-0.584032,-1.121948,0.382812,-0.853082,1.948058,1.595811
0.137342,-0.452029,-1.028452,0.284245,-0.781992,1.994053,1.528244
0.338493,-0.320027,-0.934956,0.185677,-0.710901,2.040049,1.460676
0.539643,-0.188024,-0.841461,0.087109,-0.639811,2.086044,1.393108
0.740794,-0.056021,-0.747965,-0.011459,-0.568721,2.132039,1.325541
0.941945,0.075981,-0.654469,-0.110026,-0.497631,2.178034,1.257973
1.143096,0.207984,-0.560974,-0.208594,-0.426541,2.224029,1.190406
1.344246,0.339987,-0.467478,-0.307162,-0.355451,2.270024,1.122838
1.545397,0.471989,-0.373983,-0.405729,-0.284361,2.316019,1.055270
1.746548,0.603992,-0.280487,-0.504297,-0.213270,2.362015,0.987703
1.947698,0.735995,-0.186991,-0.602865,-0.142180,2.408010,0.920135
2.148849,0.867997,-0.093496,-0.701432,-0.071090,2.454005,0.852568
2.350000,1.000000,0.000000,-0.800000,0.000000,2.500000,0.785000
