joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7
-1.960815,0.970829,-2.172090,0.859036,1.513551,0.776891,-0.132404
-1.958083,0.899264,-2.143918,0.844290,1.407308,0.892820,-0.264014
-1.955350,0.827700,-2.115746,0.829544,1.301066,1.008749,-0.395624
-1.952617,0.756135,-2.087574,0.814798,1.194824,1.124677,-0.527233
-1.949885,0.684570,-2.059402,0.800052,1.088581,1.240606,-0.658843
-1.947152,0.613005,-2.031230,0.785306,0.982339,1.356535,-0.790453
-1.944419,0.541441,-2.003058,0.770560,0.876097,1.472463,-0.922062
-1.941687,0.469876,-1.974886,0.755814,0.769855,1.588392,-1.053672
-1.938954,0.398311,-1.946714,0.741068,0.663612,1.704321,-1.185282
-1.936221,0.326746,-1.918542,0.726322,0.557370,1.820249,-1.316891
-1.933488,0.255182,-1.890370,0.711577,0.451128,1.936178,-1.448501
-1.930756,0.183617,-1.862198,0.696831,0.344885,2.052107,-1.580111
-1.928023,0.112052,-1.834026,0.682085,0.238643,2.168035,-1.711720
-1.925290,0.040487,-1.805854,0.667339,0.132401,2.283964,-1.843330
-1.922558,-0.031078,-1.777682,0.652593,0.026159,2.399893,-1.974940
-1.919825,-0.102642,-1.749510,0.637847,-0.080084,2.515821,-2.106550
-1.917092,-0.174207,-1.721338,0.623101,-0.186326,2.631750,-2.238159
-1.914360,-0.245772,-1.693166,0.608355,-0.292568,2.747679,-2.369769
-1.911627,-0.317337,-1.664994,0.593609,-0.398811,2.863607,-2.501379
-1.858722,-0.187183,-1.524715,0.607572,-0.521182,2.804338,-2.369800
-1.805817,-0.057030,-1.384436,0.621535,-0.643554,2.745068,-2.238222
-1.752912,0.073123,-1.244156,0.635497,-0.765926,2.685798,-2.106644
-1.700007,0.203276,-1.103877,0.649460,-0.888297,2.626529,-1.975065
-1.647103,0.333430,-0.963598,0.663423,-1.010669,2.567259,-1.843487
-1.594198,0.463583,-0.823318,0.677385,-1.133041,2.507989,-1.711909
-1.541293,0.593736,-0.683039,0.691348,-1.255412,2.448720,-1.580331
-1.488388,0.723889,-0.542760,0.705311,-1.377784,2.389450,-1.448752
-1.435483,0.854043,-0.402480,0.719273,-1.500156,2.330180,-1.317174
-1.382578,0.984196,-0.262201,0.733236,-1.622527,2.270911,-1.185596
-1.329673,1.114349,-0.121921,0.747199,-1.744899,2.211641,-1.054017
-1.276768,1.244502,0.018358,0.761161,-1.867271,2.152371,-0.922439
-1.223864,1.374656,0.158637,0.775124,-1.989642,2.093102,-0.790861
-1.170959,1.504809,0.298917,0.789087,-2.112014,2.033832,-0.659282
-1.118054,1.634962,0.439196,0.803049,-2.234386,1.974562,-0.527704
-1.065149,1.765115,0.579475,0.817012,-2.356758,1.915293,-0.396126
-1.012244,1.895269,0.719755,0.830975,-2.479129,1.856023,-0.264548
-0.959339,2.025422,0.860034,0.844937,-2.601501,1.796753,-0.132969
-0.906434,2.155575,1.000313,0.858900,-2.723873,1.737483,-0.001391
-0.853529,2.285728,1.140593,0.872863,-2.846244,1.678214,0.130187
-0.891285,2.208717,1.187840,0.889671,-2.811189,1.739836,0.149493
-0.929041,2.131706,1.235088,0.906479,-2.776133,1.801458,0.168799
-0.966797,2.054694,1.282336,0.923288,-2.741078,1.863080,0.188104
-1.004553,1.977683,1.329584,0.940096,-2.706022,1.924703,0.207410
-1.042308,1.900672,1.376832,0.956904,-2.670966,1.986325,0.226715
-1.080064,1.823660,1.424080,0.973713,-2.635911,2.047947,0.246021
-1.117820,1.746649,1.471327,0.990521,-2.600855,2.109569,0.265327
-1.155576,1.669638,1.518575,1.007329,-2.565800,2.171192,0.284632
-1.193331,1.592626,1.565823,1.024137,-2.530744,2.232814,0.303938
-1.231087,1.515615,1.613071,1.040946,-2.495689,2.294436,0.323244
-1.268843,1.438603,1.660319,1.057754,-2.460633,2.356058,0.342549
-1.306599,1.361592,1.707566,1.074562,-2.425577,2.417680,0.361855
-1.344354,1.284581,1.754814,1.091371,-2.390522,2.479303,0.381160
-1.382110,1.207569,1.802062,1.108179,-2.355466,2.540925,0.400466
-1.419866,1.130558,1.849310,1.124987,-2.320411,2.602547,0.419772
-1.457622,1.053547,1.896558,1.141796,-2.285355,2.664169,0.439077
-1.495377,0.976535,1.943806,1.158604,-2.250300,2.725792,0.458383
-1.533133,0.899524,1.991053,1.175412,-2.215244,2.787414,0.477689
-1.570889,0.822513,2.038301,1.192220,-2.180188,2.849036,0.496994
-1.608645,0.745501,2.085549,1.209029,-2.145133,2.910658,0.516300
-1.465826,0.642743,1.985110,1.198800,-2.027510,2.820887,0.557479
-1.323008,0.539984,1.884671,1.188572,-1.909887,2.731115,0.598659
-1.180189,0.437225,1.784231,1.178343,-1.792264,2.641344,0.639838
-1.037371,0.334466,1.683792,1.168115,-1.674641,2.551573,0.681018
-0.894552,0.231708,1.583353,1.157887,-1.557018,2.461801,0.722197
-0.751734,0.128949,1.482914,1.147658,-1.439395,2.372030,0.763377
-0.608915,0.026190,1.382475,1.137430,-1.321772,2.282258,0.804556
-0.466097,-0.076569,1.282035,1.127201,-1.204149,2.192487,0.845736
-0.323278,-0.179327,1.181596,1.116973,-1.086526,2.102716,0.886915
-0.180460,-0.282086,1.081157,1.106744,-0.968903,2.012944,0.928095
-0.037641,-0.384845,0.980718,1.096516,-0.851280,1.923173,0.969274
0.105177,-0.487604,0.880279,1.086287,-0.733657,1.833402,1.010454
0.247996,-0.590363,0.779840,1.076059,-0.616034,1.743630,1.051634
0.390814,-0.693121,0.679400,1.065831,-0.498411,1.653859,1.092813
0.533633,-0.795880,0.578961,1.055602,-0.380788,1.564087,1.133993
0.676451,-0.898639,0.478522,1.045374,-0.263165,1.474316,1.175172
0.819270,-1.001398,0.378083,1.035145,-0.145542,1.384545,1.216352
0.962088,-1.104156,0.277644,1.024917,-0.027919,1.294773,1.257531
1.104906,-1.206915,0.177204,1.014688,0.089704,1.205002,1.298711
1.247725,-1.309674,0.076765,1.004460,0.207327,1.115230,1.339890
1.228476,-1.270656,0.185803,1.008569,0.066457,1.169354,1.298013
1.209226,-1.231639,0.294840,1.012678,-0.074413,1.223477,1.256136
1.189977,-1.192621,0.403878,1.016787,-0.215284,1.277601,1.214258
1.170728,-1.153603,0.512915,1.020896,-0.356154,1.331724,1.172381
1.151479,-1.114586,0.621953,1.025005,-0.497024,1.385848,1.130504
1.132230,-1.075568,0.730990,1.029114,-0.637894,1.439972,1.088627
1.112980,-1.036550,0.840028,1.033223,-0.778765,1.494095,1.046750
1.093731,-0.997533,0.949065,1.037333,-0.919635,1.548219,1.004872
1.074482,-0.958515,1.058103,1.041442,-1.060505,1.602342,0.962995
1.055233,-0.919497,1.167140,1.045551,-1.201375,1.656466,0.921118
1.035983,-0.880480,1.276178,1.049660,-1.342246,1.710589,0.879241
1.016734,-0.841462,1.385215,1.053769,-1.483116,1.764713,0.837364
0.997485,-0.802444,1.494253,1.057878,-1.623986,1.818836,0.795486
0.978236,-0.763427,1.603290,1.061987,-1.764856,1.872960,0.753609
0.958986,-0.724409,1.712328,1.066096,-1.905726,1.927083,0.711732
0.939737,-0.685391,1.821365,1.070205,-2.046597,1.981207,0.669855
0.920488,-0.646374,1.930403,1.074314,-2.187467,2.035330,0.627978
0.901239,-0.607356,2.039441,1.078423,-2.328337,2.089454,0.586100
0.881989,-0.568338,2.148478,1.082532,-2.469207,2.143577,0.544223
0.862740,-0.529321,2.257516,1.086641,-2.610078,2.197701,0.502346
0.861752,-0.607905,2.275122,0.937621,-2.477066,2.158270,0.566301
0.860763,-0.686490,2.292729,0.788601,-2.344054,2.118840,0.630257
0.859775,-0.765074,2.310336,0.639580,-2.211042,2.079409,0.694213
0.858787,-0.843659,2.327942,0.490560,-2.078030,2.039978,0.758168
0.857798,-0.922243,2.345549,0.341539,-1.945019,2.000548,0.822124
0.856810,-1.000828,2.363156,0.192519,-1.812007,1.961117,0.886079
0.855822,-1.079412,2.380762,0.043499,-1.678995,1.921686,0.950035
0.854833,-1.157997,2.398369,-0.105522,-1.545983,1.882256,1.013990
0.853845,-1.236581,2.415976,-0.254542,-1.412971,1.842825,1.077946
0.852857,-1.315166,2.433583,-0.403563,-1.279960,1.803394,1.141901
0.851868,-1.393750,2.451189,-0.552583,-1.146948,1.763964,1.205857
0.850880,-1.472335,2.468796,-0.701603,-1.013936,1.724533,1.269812
0.849892,-1.550919,2.486403,-0.850624,-0.880924,1.685102,1.333768
